appearance_id,raw_name,designation_raw,case_id,hearing_date,appearing_for
3148,M. Chandrakanth Reddy,Adv.,11007,2025-06-07,Applicant
3149,Zaid Raza,Advocate,11008,2025-12-25,Intervenor
3150,Rakesh Agarwal,A.O.R.,11009,2019-04-14,Intervenor
3151,Akshway Amritanshu,AOR,11009,2019-04-14,Intervenor
3152,Kishore Kumar Kvd,AOR,11009,2019-04-14,Intervenor
3153,Sughosh Subramayam,Advocate,11009,2019-04-14,Intervenor
3154,Shrayas Bhardwaj,Advocate on Record,11010,2021-08-25,Intervenor
3155,Vinayak Sharma,Adv.,11010,2021-08-25,Intervenor
3156,N. Venkatraman,Advocate-on-Record,11010,2021-08-25,Intervenor
3157,Prateek Chanda,AOR,11011,2022-12-29,Respondent
3158,Viraj Mahavir Parakh,AoR,11012,2022-07-21,Petitioner
3159,Saran Iqwbal,A.O.R.,11012,2022-07-21,Petitioner
3160,Alapati Sahithya Krihna,AOR,11013,2025-09-08,Intervenor
3161,Akshay Amrianshu,AoR,11013,2025-09-08,Intervenor
3162,Rajan Kumar Chourasia,Advocate-on-Record,11013,2025-09-08,Intervenor
3163,Rahul Kushwah,Adv.,11014,2022-04-02,Union of India
3164,Kapil Sibalm,Senior Advocate,11014,2022-04-02,Union of India
3165,Chitvan Cinghal,Advocate on Record,11014,2022-04-02,Union of India
3166,Vaidushya Parvi,A.O.R.,11014,2022-04-02,Union of India
3167,Smt. Priya Sharma,Sr. Advocate,11015,2025-05-28,Petitioner
3168,Gulshan Kumar Sachdeva,Sr. Adv.,11015,2025-05-28,Petitioner
3169,Bholle Taguru Pharmendra,A.O.R.,11015,2025-05-28,Petitioner
3170,Arvind P. Datar,Sr.Adv,11016,2019-07-24,Intervenor
3171,Garima Prasad,AOR,11017,2025-02-18,Petitioner
3172,Rajshree Chaudhari,Advocate-on-Record,11017,2025-02-18,Petitioner
3173,Yashswini,AOR,11017,2025-02-18,Petitioner
3174,Alapati Sahithya Krihna,AOR,11017,2025-02-18,Petitioner
3175,Muthu Ganesh Pandian,Advocate on Record,11017,2025-02-18,Petitioner
3176,P. Vishwanathan Shetty,Senior Adv.,11018,2025-05-30,Respondent
3177,Prateek K Chaddha,Advocate on Record,11018,2025-05-30,Respondent
3178,Sathvik Chandrasekhar,AoR,11018,2025-05-30,Respondent
3179,Mohinder Dutt Sharma,Advocate-on-Record,11018,2025-05-30,Respondent
3180,Adesh Kumar Choudhary,Advocate-on-Record,11019,2021-04-08,State
3181,Mukul Rohtatgi,Sr.Adv,11019,2021-04-08,State
3182,Kapil Sibal,Senior Adv.,11019,2021-04-08,State
3183,Abhishek Kumar Pandey,Senior Adv.,11020,2023-01-06,Respondent
3184,Abhishek Kr. Pandey,Senior Adv.,11020,2023-01-06,Respondent
3185,Shamik Sanjanwala,A.O.R.,11020,2023-01-06,Respondent
3186,Akshay Amritsanshu,Advocate on Record,11021,2021-07-20,Union of India
3187,Abhishek Kumar Pandey,Senior Adv.,11021,2021-07-20,Union of India
3188,S. Kumar,Advocate ,11022,2025-08-15,Union of India
3189,M. Chandrakanth Reddy,advocate,11022,2025-08-15,Union of India
3190,Rajan Kuma Chousasia,AoR,11022,2025-08-15,Union of India
3191,K. PARMESHWAR,Advocate ,11023,2022-11-16,Applicant
3192,Polanki Gowtham,Advocate on Record,11023,2022-11-16,Applicant
3193,R. Anand Padmanabhgan,Advocate on Record,11023,2022-11-16,Applicant
3194,Vaibhav Y. Kulkarni,advocate,11023,2022-11-16,Applicant
3195,Amrit Kumar Saroha,Senior Advocate,11023,2022-11-16,Applicant
3196,P. Vishwanatha Shetty,Sr. Adv.,11024,2021-11-11,Petitioner
3197,Naman Vashishtha,Advocate ,11024,2021-11-11,Petitioner
3198,Satyavrat,Advocate-on-Record,11024,2021-11-11,Petitioner
3199,Kishore Kumar Kvd,Advocate-on-Record,11024,2021-11-11,Petitioner
3200,SharavanMadhav K. P,AoR,11024,2021-11-11,Petitioner
3201,Vikramjeet Baneree,AoR,11024,2021-11-11,Petitioner
3202,Naman Vashishtha,Advocate,11025,2024-11-09,Intervenor
3203,Rajeev Kumar Choudhary,Sr. Advocate,11025,2024-11-09,Intervenor
3204,Saran Iqwbal,A.O.R.,11025,2024-11-09,Intervenor
3205,Vishal Khana,advocate,11026,2019-06-07,Union of India
3206,Muthu Ganesh Pandiyan,AoR,11026,2019-06-07,Union of India
3207,M. Satyanarayanan,A.O.R.,11026,2019-06-07,Union of India
3208,Nitin Jangra,Advocate-on-Record,11027,2024-02-27,Petitioner
3209,Vinay Kumar Aherodiya,Advocate,11028,2024-04-12,Union of India
3210,Hitesh B. J.,Advocate ,11029,2021-03-01,Petitioner
3211,Shrayas Bhardwaj,A.O.R.,11029,2021-03-01,Petitioner
3212,Abhishek Kumar Pandey,Senior Advocate,11030,2025-11-16,Intervenor
3213,P. V. Yogeshwaran,AOR,11030,2025-11-16,Intervenor
3214,Naman Vashishtha,Advocate ,11031,2021-07-27,Applicant
3215,P. Venkateshan,AOR,11031,2021-07-27,Applicant
3216,M. Venkatesulu,A.O.R.,11031,2021-07-27,Applicant
3217,Abdesh Chaudhary,AoR,11032,2022-04-12,State
3218,Bholle Taguru Pharendra,AOR,11032,2022-04-12,State
3219,P. venkaesan,Advocate on Record,11032,2022-04-12,State
3220,Bholle Taguru Pharendra,A.O.R.,11033,2025-06-06,Respondent
3221,Harish Kumar M,Advocate ,11033,2025-06-06,Respondent
3222,Gulafsha Kureshi,A.O.R.,11033,2025-06-06,Respondent
3223,P.. Suresh,AoR,11034,2020-02-10,Intervenor
3224,BPS Dhakrey,Adv.,11034,2020-02-10,Intervenor
3225,Sushre Sirpa Sahu,Adv.,11034,2020-02-10,Intervenor
3226,Sathvik Chadrasekhar,A.O.R.,11035,2022-01-15,State
3227,P. V. Yogeshwaran,AoR,11035,2022-01-15,State
3228,Kapil Sibbal,Sr. Advocate,11035,2022-01-15,State
3229,V. Chittambaresh,Adv.,11036,2025-07-07,Respondent
3230,Arvind Dattar,Sr. Adv.,11036,2025-07-07,Respondent
3231,Siddharth Chapalgaokar,A.O.R.,11037,2018-10-21,Applicant
3232,Sabir Kachhi,Senior Advocate,11037,2018-10-21,Applicant
3233,P. V. Yogeshwaran,Advocate on Record,11038,2023-06-17,Applicant
3234,Sreekumar Chellur,advocate,11039,2019-07-11,Petitioner
3235,Kapil Sibal,Senior Advocate,11039,2019-07-11,Petitioner
3236,Alapati Sahitya Krishna,Advocate-on-Record,11039,2019-07-11,Petitioner
3237,Varun Singu,AoR,11040,2022-08-31,State
3238,Yatin Khochare,Advocate ,11040,2022-08-31,State
3239,Kapil Sibal,Sr. Advocate,11041,2025-10-19,Intervenor
3240,P. V. Yogewaran,Advocate on Record,11041,2025-10-19,Intervenor
3241,Sathvik Chandrasekhar,AoR,11041,2025-10-19,Intervenor
3242,Askhay Amritanshu,AoR,11041,2025-10-19,Intervenor
3243,K. V. Kharlyngdoh,Adv.,11041,2025-10-19,Intervenor
3244,V. Subramanian,Sr. Advocate,11042,2024-12-27,Respondent
3245,Santhosh Kumar Kolkundra,advocate,11042,2024-12-27,Respondent
3246,Sanket Sarawgi,Advocate ,11042,2024-12-27,Respondent
3247,Abhishek Kumar Pandey,Sr. Adv.,11042,2024-12-27,Respondent
3248,Avijit Mani Tripathy,Advocate-on-Record,11042,2024-12-27,Respondent
3249,V. Subramani,Senior Advocate,11043,2022-10-04,Intervenor
3250,Kynpham V. Karlyngdoh,Advocate,11043,2022-10-04,Intervenor
3251,Akshay Amkritanshu,Advocate-on-Record,11043,2022-10-04,Intervenor
3252,Naveen Kumar Jain,Advocate-on-Record,11044,2022-04-25,Union of India
3253,Viraj Mahavir Parakh,Advocate-on-Record,11044,2022-04-25,Union of India
3254,Ravi Shankar Singh,Senior Advocate,11044,2022-04-25,Union of India
3255,P. V. Yogerwaran,A.O.R.,11044,2022-04-25,Union of India
3256,Bholle Taguru Pharendra,Advocate on Record,11045,2022-10-06,Intervenor
3257,R Anand Padmanabhan Padmanabhan,A.O.R.,11045,2022-10-06,Intervenor
3258,R. Anand Padmananham,AoR,11046,2023-08-03,Applicant
3259,P. Vishwanatha Sheety,Senior Advocate,11047,2023-08-18,Union of India
3260,Natasha Dalmia,AOR,11047,2023-08-18,Union of India
3261,Abhieshek Kumar Pandey,Sr. Adv.,11048,2024-02-16,Intervenor
3262,Abhishek Kumar Pandey,Sr.Adv,11048,2024-02-16,Intervenor
3263,Ajith Williyam S,AOR,11048,2024-02-16,Intervenor
3264,Bholle Taguru Phannendra,Advocate-on-Record,11049,2018-06-05,Intervenor
3265,Abhinav K. Mutyalwar,A.O.R.,11049,2018-06-05,Intervenor
3266,Bhagatwal Dayal,Adv.,11049,2018-06-05,Intervenor
3267,P. Vishwanatha Sheety,Senior Adv.,11050,2022-02-18,Petitioner
3268,Pradyuman Kaistha,AOR,11050,2022-02-18,Petitioner
3269,Abdesh Chaudhary,AOR,11050,2022-02-18,Petitioner
3270,Prateek Chaddha,Advocate on Record,11051,2025-09-29,Petitioner
3271,Vasu Kalma,Adv.,11051,2025-09-29,Petitioner
3272,P. Venkateshan,A.O.R.,11051,2025-09-29,Petitioner
3273,N. K. Mody,AOR,11052,2023-11-27,Union of India
3274,Mukul Rohagi,Sr. Adv.,11052,2023-11-27,Union of India
3275,Kapil Sibalm,Sr.Adv,11053,2018-11-17,Intervenor
3276,Adesh Kumar Choudhary,A.O.R.,11053,2018-11-17,Intervenor
3277,Yghandha Pawa Jha,Sr. Adv.,11053,2018-11-17,Intervenor
3278,Prateek K Chaddha,AOR,11054,2018-12-29,Respondent
3279,Mohinder Dutt Sharma,Advocate on Record,11054,2018-12-29,Respondent
3280,M. Chandankanth Reddy,Advocate,11054,2018-12-29,Respondent
3281,Siddharth H. Dave,Advocate,11054,2018-12-29,Respondent
3282,Vinayak Sahrma,Adv.,11054,2018-12-29,Respondent
3283,Rohini Arora,Advocate ,11055,2025-06-11,Applicant
3284,Anoop Kumar Ratthan,Adv.,11055,2025-06-11,Applicant
3285,Atmaram N. S. Nadkarini,Adv.,11055,2025-06-11,Applicant
3286,Rakesh Agarwal,AOR,11056,2025-02-08,Intervenor
3287,Aditya Prasad,Senior Advocate,11057,2021-07-03,Intervenor
3288,R Balasubhramanium,Sr.Adv,11057,2021-07-03,Intervenor
3289,Sanjev Kumar,AoR,11057,2021-07-03,Intervenor
3290,Jharna Singh,AoR,11057,2021-07-03,Intervenor
3291,Mohammad Shahrukh Ali,AoR,11058,2021-11-08,Intervenor
3292,Kapil Sibhal,Sr. Advocate,11059,2023-04-05,State
3293,Rupali Samuels,advocate,11059,2023-04-05,State
3294,Asit Kumar Rari,advocate,11059,2023-04-05,State
3295,Shivam Bajpai,Advocate,11059,2023-04-05,State
3296,Rushabh S. Vidyarthi,Advocate ,11060,2023-04-06,Intervenor
3297,Ehraaz Zafar,AoR,11060,2023-04-06,Intervenor
3298,Polanki Gowtham,Advocate-on-Record,11060,2023-04-06,Intervenor
3299,Rajan Kumar Chourasia,AOR,11061,2022-09-21,Union of India
3300,R. Ananad Padmanabhan,AOR,11061,2022-09-21,Union of India
3301,Tirupati Gaurav Shahi,Adv.,11061,2022-09-21,Union of India
3302,N. Venkatraman,A.O.R.,11061,2022-09-21,Union of India
3303,Prateek Chandra,Advocate-on-Record,11062,2021-04-21,Union of India
3304,M. Balamurugan,AOR,11062,2021-04-21,Union of India
3305,Garima Prashad u. p,Advocate on Record,11062,2021-04-21,Union of India
3306,Polanki Gowtham,Advocate-on-Record,11062,2021-04-21,Union of India
3307,Rishab Parik,Advocate-on-Record,11062,2021-04-21,Union of India
3308,Varun Singu,AOR,11062,2021-04-21,Union of India
3309,Rajan Kumar Chourasia,A.O.R.,11063,2025-10-17,Intervenor
3310,M. Sathiyanarayana,Advocate on Record,11063,2025-10-17,Intervenor
3311,Akshay Amritsanshu,Advocate-on-Record,11064,2024-04-27,Union of India
3312,V. N. Ragupathy,Senior Advocate,11064,2024-04-27,Union of India
3313,Mukhul Rohatgi,Sr.Adv,11064,2024-04-27,Union of India
3314,Sughosgh Subramaniyam,advocate,11064,2024-04-27,Union of India
3315,Kapil Sibal,Senior Adv.,11065,2023-04-23,Intervenor
3316,Rachna A. Pande,Adv.,11066,2018-07-31,Applicant
3317,Siddharth S. Chapalgoankar,AOR,11066,2018-07-31,Applicant
3318,Shohan Dev,AoR,11067,2025-01-01,Petitioner
3319,Ataullah Mubarak Ahmad,AOR,11067,2025-01-01,Petitioner
3320,R. Anand Padmananham,AoR,11067,2025-01-01,Petitioner
3321,Prateek Krishna Chadha,Advocate-on-Record,11067,2025-01-01,Petitioner
3322,Ramakrishna Viraraghvan,Advocate ,11067,2025-01-01,Petitioner
3323,Deepak Nargokar,Advocate on Record,11067,2025-01-01,Petitioner
3324,P. V. Yogeshwaran,AoR,11068,2018-12-04,Respondent
3325,Ashmi Pradhan,Advocate-on-Record,11068,2018-12-04,Respondent
3326,Indira B.,Advocate,11069,2021-02-12,Union of India
3327,S. Prabakaran,advocate,11069,2021-02-12,Union of India
3328,Sreekumar Chellur,Advocate ,11069,2021-02-12,Union of India
3329,Pushkar Sharma,A.O.R.,11070,2021-02-24,Union of India
3330,V. N. Subramaniam,Sr. Advocate,11070,2021-02-24,Union of India
3331,Nithin Chowdhury Pavuluri,Sr. Adv.,11071,2018-02-28,Applicant
3332,K. V. Kharlyngdoh,Advocate ,11071,2018-02-28,Applicant
3333,Kapil Sibal,Sr. Adv.,11071,2018-02-28,Applicant
3334,K. Surendar,AoR,11071,2018-02-28,Applicant
3335,Vinayak S. Sharma,Adv.,11071,2018-02-28,Applicant
3336,Prateek Chandra,A.O.R.,11072,2019-12-17,Intervenor
3337,Chitvan Singhal,AOR,11072,2019-12-17,Intervenor
3338,A. Sirajudeen,AOR,11073,2025-05-23,State
3339,R. Anand Padmanabhan,Advocate-on-Record,11073,2025-05-23,State
3340,Akshay Amritansu,Advocate-on-Record,11073,2025-05-23,State
3341,Sanjeev K.,Advocate-on-Record,11073,2025-05-23,State
3342,Bholle Taguru Pharendra,Advocate-on-Record,11074,2019-12-20,Union of India
3343,V. Chithembaresh,Advocate ,11074,2019-12-20,Union of India
3344,Amit Mittal,Advocate ,11074,2019-12-20,Union of India
3345,Bholle Taguru Pharendra,AoR,11075,2020-08-25,State
3346,Rachna A. Pande,Advocate ,11075,2020-08-25,State
3347,Partiv K. Goswami,A.O.R.,11075,2020-08-25,State
3348,Abhishek Kumar Pandey,Senior Advocate,11075,2020-08-25,State
3349,Subodh Subramaniyam,Advocate on Record,11076,2023-12-01,Petitioner
3350,Aniket Vijay Seth,advocate,11076,2023-12-01,Petitioner
3351,Rajeshk Kumar,Senior Advocate,11077,2018-12-12,Respondent
3352,Arup Ratan Dutta Chaudhury,Advocate on Record,11077,2018-12-12,Respondent
3353,Abhinav K. Mutyalwar,A.O.R.,11078,2019-09-24,State
3354,P. Vishwanatha Sheety,Sr. Adv.,11078,2019-09-24,State
3355,Aisha Thakur,AOR,11078,2019-09-24,State
3356,M. Satyanarayana,Advocate-on-Record,11079,2022-08-19,State
3357,Aakanksha Sahani,AoR,11079,2022-08-19,State
3358,Vishal Khanna,advocate,11079,2022-08-19,State
3359,Gopal Shankaranarayanan,Senior Advocate,11079,2022-08-19,State
3360,Vinayak S. Sharma,advocate,11080,2022-12-08,Applicant
3361,Varun Chandhiok,A.O.R.,11080,2022-12-08,Applicant
3362,Akshay Amkritanshu,Advocate on Record,11081,2020-05-13,Intervenor
3363,Bhuvneshver Prasad Nadheria,Advocate on Record,11081,2020-05-13,Intervenor
3364,Md. Shahrukh Ali,Advocate-on-Record,11081,2020-05-13,Intervenor
3365,Vishal Khana,advocate,11082,2021-11-14,Petitioner
3366,Polanki Gowhtam,Advocate on Record,11082,2021-11-14,Petitioner
3367,Abhishek Kumar Pandey,Sr. Adv.,11082,2021-11-14,Petitioner
3368,Debasish Guin,Sr.Adv,11082,2021-11-14,Petitioner
3369,Swikar Sankrit,Advocate,11083,2019-04-21,Petitioner
3370,Eswaran,Advocate,11083,2019-04-21,Petitioner
3371,Gopal Sankaranarayanan,Sr. Advocate,11083,2019-04-21,Petitioner
3372,Vishal Khanna,Adv.,11084,2022-06-22,State
3373,Vishal Khanna,Advocate,11084,2022-06-22,State
3374,Abhinav K. Mutyalwar,Advocate on Record,11085,2023-12-22,Respondent
3375,V. Chithembaresh,Advocate,11085,2023-12-22,Respondent
3376,Siddharth S. Chapalgoankar,Advocate on Record,11086,2025-11-30,State
3377,SGT Mritunjay,AoR,11086,2025-11-30,State
3378,R. K. Srivastava,AOR,11086,2025-11-30,State
3379,V. Chitambaresh,Adv.,11087,2019-08-18,Intervenor
3380,Dharmavaram Shyam Sunder,Advocate,11087,2019-08-18,Intervenor
3381,Satyendra Kumar Yadav,Advocate on Record,11087,2019-08-18,Intervenor
3382,M. Sathiyanarayana,AoR,11088,2018-02-18,Union of India
3383,Braham Singh,AOR,11088,2018-02-18,Union of India
3384,R N Verma,A.O.R.,11088,2018-02-18,Union of India
3385,P. V. Yogewaran,AOR,11088,2018-02-18,Union of India
3386,Rajeshk Kumar,Senior Adv.,11088,2018-02-18,Union of India
3387,Sathvik Chandrashekar,Advocate on Record,11089,2023-01-13,State
3388,Sethu Prabhaharan,advocate,11089,2023-01-13,State
3389,N. Vekatraman,AoR,11089,2023-01-13,State
3390,Nitika Meheshwari,advocate,11089,2023-01-13,State
3391,V. Chitambaresh,Advocate ,11089,2023-01-13,State
3392,Devesh Pripathi,Adv.,11090,2023-12-12,Applicant
3393,Vinay Kumar Aharodiya,Advocate,11090,2023-12-12,Applicant
3394,Abhishek Kumar Pandey,Sr.Adv,11090,2023-12-12,Applicant
3395,Parveen Sharma,AOR,11090,2023-12-12,Applicant
3396,Vishal Khanna,Advocate,11091,2019-02-03,Intervenor
3397,V. Chittambaresh,Advocate ,11091,2019-02-03,Intervenor
3398,N. S. Vasisht,Adv.,11091,2019-02-03,Intervenor
3399,V. Chittambaresh,advocate,11091,2019-02-03,Intervenor
3400,Edala Nooka Naidu,AoR,11091,2019-02-03,Intervenor
3401,N Venkatramnan,A.O.R.,11091,2019-02-03,Intervenor
3402,Priya Sharma A.,Senior Advocate,11092,2022-11-04,Intervenor
3403,V. Chittambaresh,Adv.,11092,2022-11-04,Intervenor
3404,Awadesh Chaubey,AOR,11092,2022-11-04,Intervenor
3405,Abhishek Kumar Pandey,Sr. Advocate,11093,2021-01-21,Union of India
3406,Rajeshk Kumar,Sr. Advocate,11093,2021-01-21,Union of India
3407,Kynpham V. Kharlyngdoh,Advocate ,11093,2021-01-21,Union of India
3408,Vaibhav Y. Kuklarni,advocate,11093,2021-01-21,Union of India
3409,Swati Ghildiyal,AOR,11093,2021-01-21,Union of India
3410,S. Prabakaran,Advocate ,11094,2019-02-07,Union of India
3411,J. Vasanth,Advocate on Record,11094,2019-02-07,Union of India
3412,Laxmi Narayan Pandey,A.O.R.,11095,2022-05-22,State
3413,Oppal Tiwari,advocate,11095,2022-05-22,State
3414,R. D. Jatain,A.O.R.,11095,2022-05-22,State
3415,Nitin A. Kulkarni,Advocate on Record,11095,2022-05-22,State
3416,Sushree Sirpa Sahu,Advocate ,11096,2020-09-17,Applicant
3417,Rajan K. Chourasia,Advocate-on-Record,11096,2020-09-17,Applicant
3418,Akash Chouhdary,Adv.,11096,2020-09-17,Applicant
3419,Siddharth S. Chapalgoankar,Advocate on Record,11096,2020-09-17,Applicant
3420,Mala Venkatesulu,Advocate on Record,11097,2020-03-09,Intervenor
3421,Vikaram Singh Gulia,advocate,11097,2020-03-09,Intervenor
3422,Chitvan Sinhal,AOR,11097,2020-03-09,Intervenor
3423,M. Chandrakantn Reddy,advocate,11097,2020-03-09,Intervenor
3424,K. Parmeswaran,Advocate ,11098,2025-09-28,Respondent
3425,Sreekumar Chellur,Advocate,11098,2025-09-28,Respondent
3426,P. V. Yogeshwaran,Advocate-on-Record,11099,2018-02-13,Applicant
3427,Sughosh Subramaniyam,Advocate ,11099,2018-02-13,Applicant
3428,Varun Cahndiok,Advocate-on-Record,11100,2018-10-06,Petitioner
3429,Swikar Sankrit,Advocate,11101,2023-11-22,Petitioner
3430,Mala Venkatesulu,Advocate on Record,11101,2023-11-22,Petitioner
3431,V Chithamaresh,Adv.,11101,2023-11-22,Petitioner
3432,Gopal Sankaranarayanan,Sr. Advocate,11102,2021-12-10,Respondent
3433,Vasudevan Raghavan,Advocate,11102,2021-12-10,Respondent
3434,Aravind P Datar,Senior Adv.,11102,2021-12-10,Respondent
3435,Percy Pardiwalla,Advocate,11102,2021-12-10,Respondent
3436,Diva Saigal,Sr.Adv,11103,2020-10-28,Respondent
3437,Sughosh Suramanyam,Adv.,11103,2020-10-28,Respondent
3438,Shaik Mohd. Haneef,Senior Adv.,11103,2020-10-28,Respondent
3439,M. Chandrakanth Reddy,advocate,11103,2020-10-28,Respondent
3440,Harnaman Singh,A.O.R.,11104,2024-12-12,Petitioner
3441,M. Sathyanarayana,AOR,11105,2024-08-30,Applicant
3442,M. Chandrakant Reddy,Advocate ,11106,2020-06-07,Intervenor
3443,Rohit V. Choudhary,AOR,11106,2020-06-07,Intervenor
3444,Naman Vashishtha,Advocate ,11106,2020-06-07,Intervenor
3445,Abhishek Kumar Pandey,Senior Adv.,11106,2020-06-07,Intervenor
3446,Yogyata Jhunjunwala,A.O.R.,11106,2020-06-07,Intervenor
3447,S. n. Mitra,A.O.R.,11107,2025-12-10,Petitioner
3448,Ramakrishna Viraraghavan,Advocate ,11107,2025-12-10,Petitioner
3449,L. Zafeer Ahmed,AoR,11107,2025-12-10,Petitioner
3450,Ritwik,Sr. Adv.,11108,2024-10-12,Respondent
3451,Aravind Datar,Sr. Adv.,11109,2025-04-07,Intervenor
3452,Abdesh Chaudhary,Advocate on Record,11109,2025-04-07,Intervenor
3453,Kapil Sibal,Sr. Advocate,11109,2025-04-07,Intervenor
3454,Kynphamlin V Kharlyngdoh,Advocate,11110,2020-01-27,Petitioner
3455,Adesh Kumar Chaudhary,Advocate on Record,11110,2020-01-27,Petitioner
3456,Abhishek Kumar Paney,Senior Advocate,11110,2020-01-27,Petitioner
3457,Somvir Singh Deswl,Adv.,11110,2020-01-27,Petitioner
3458,S. Prabhakar,Advocate,11111,2020-11-03,Union of India
3459,Vijaylakshmi Pandey,AOR,11111,2020-11-03,Union of India
3460,A. Sirajudeen,Advocate on Record,11111,2020-11-03,Union of India
3461,Bholle Taguru Pharendra,AoR,11111,2020-11-03,Union of India
3462,Bholle Taguru Pharendra,Advocate on Record,11112,2018-11-07,Applicant
3463,Rajan Kumar Chourasia,Advocate-on-Record,11112,2018-11-07,Applicant
3464,Rakesh Agarwala,AOR,11112,2018-11-07,Applicant
3465,V. Chittambaresh,Adv.,11113,2021-02-06,State
3466,Arvind P. Datar,Sr.Adv,11113,2021-02-06,State
3467,Polankig Gowtham,AOR,11113,2021-02-06,State
3468,Rakesh Aggarwall,Adv.,11114,2025-06-27,Union of India
3469,Askhay Amritanshu,AoR,11114,2025-06-27,Union of India
3470,Bholle Taguru Pharmendra,Advocate on Record,11114,2025-06-27,Union of India
3471,Muthu Ganesa Pandian. K,AOR,11114,2025-06-27,Union of India
3472,Shaik Mohammad Haneef,Sr. Adv.,11115,2018-10-31,Union of India
3473,P. V. Yogeshwaran,Advocate on Record,11115,2018-10-31,Union of India
3474,Sughosh Subramanayam,Advocate ,11116,2022-04-17,State
3475,Pratap Abhyankar,AOR,11116,2022-04-17,State
3476,Gopal Sankarnarayanan,Senior Advocate,11116,2022-04-17,State
3477,Anoop Rattan H P,Advocate,11116,2022-04-17,State
3478,Ajith Williams,AOR,11117,2018-09-04,Union of India
3479,Prateek Krishna Chadha,Advocate-on-Record,11117,2018-09-04,Union of India
3480,A. Bhatia,Advocate ,11118,2020-12-20,Respondent
3481,P.. Suresh,AOR,11118,2020-12-20,Respondent
3482,J. Vasanth,A.O.R.,11118,2020-12-20,Respondent
3483,Rajan Kumar Chourazia,Advocate on Record,11118,2020-12-20,Respondent
3484,Jasleen Kaur Sawhney,Advocate,11118,2020-12-20,Respondent
3485,Mukul Rohatgi,Senior Adv.,11118,2020-12-20,Respondent
3486,Abhishek K. M. Panday,Senior Adv.,11119,2023-07-08,Respondent
3487,Aakanksha Sahani,Advocate on Record,11119,2023-07-08,Respondent
3488,K. Parmeshwra,Advocate,11119,2023-07-08,Respondent
3489,A. Shirajudeen,AOR,11120,2020-01-01,Applicant
3490,Vineet Subramani,Senior Adv.,11120,2020-01-01,Applicant
3491,M Sathyanaryanan,Advocate on Record,11120,2020-01-01,Applicant
3492,Raja Kumar Chourasia,A.O.R.,11121,2019-08-13,Intervenor
3493,Rajan K. Chourasia,Advocate on Record,11121,2019-08-13,Intervenor
3494,M. Sathyanarayanan,Advocate on Record,11121,2019-08-13,Intervenor
3495,Bholle Taguru Pharendra,AOR,11122,2020-06-13,Intervenor
3496,Viraj Mahavir Parakh,A.O.R.,11122,2020-06-13,Intervenor
3497,Yashswini,A.O.R.,11122,2020-06-13,Intervenor
3498,Jandyala Ravi Shankar,Advocate on Record,11122,2020-06-13,Intervenor
3499,R. K. Shrivastava,AoR,11123,2022-12-14,Applicant
3500,Neha Jha,Advocate ,11123,2022-12-14,Applicant
