appearance_id,cluster_id,canonical_name,inferred_designation,confidence_score,raw_name,norm_name,designation_raw,case_id,hearing_date,appearing_for,desig_inference_reason,name_selection_reason
2131,273,Suchika Jain,AOR,0.95,Suchika Jain,suchika jain,AoR,10684,2021-02-04,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3518,273,Suchika Jain,AOR,0.95,Suchika Jain,suchika jain,Advocate-on-Record,11130,2025-12-08,State,unanimous_3plus+latest_agrees,most_frequent
655,274,Anant Shankar Tripathi,AOR,0.95,Anant Shankar Tripathi,anant shankar tripathi,Advocate on Record,10212,2020-07-15,Applicant,unanimous_3plus+latest_agrees,most_frequent
656,274,Anant Shankar Tripathi,AOR,0.95,Anant Shankar Tripathi,anant shankar tripathi,Advocate on Record,10212,2020-07-15,Applicant,unanimous_3plus+latest_agrees,most_frequent
1385,274,Anant Shankar Tripathi,AOR,0.95,Anant Shankar Tripathi,anant shankar tripathi,AOR,10438,2018-03-18,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2121,274,Anant Shankar Tripathi,AOR,0.95,Anant Shankar Tripathi,anant shankar tripathi,A.O.R.,10679,2023-11-04,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2325,274,Anant Shankar Tripathi,AOR,0.95,Anant Shankar Tripathi,anant shankar tripathi,Advocate-on-Record,10745,2023-01-28,State,unanimous_3plus+latest_agrees,most_frequent
3119,274,Anant Shankar Tripathi,AOR,0.95,Anant Shankar Tripathi,anant shankar tripathi,Advocate-on-Record,10997,2021-03-02,Union of India,unanimous_3plus+latest_agrees,most_frequent
660,275,Yogyata Jhunjunwala,AOR,0.95,Yogyata Jhunjunwala,yogyata jhunjunwala,AOR,10213,2021-07-02,Respondent,unanimous_3plus+latest_agrees,most_frequent
1363,275,Yogyata Jhunjunwala,AOR,0.95,Yogyata Jhunjunwala,yogyata jhunjunwala,A.O.R.,10431,2021-02-07,Union of India,unanimous_3plus+latest_agrees,most_frequent
2009,275,Yogyata Jhunjunwala,AOR,0.95,Yogyata Jhunjunwala,yogyata jhunjunwala,AOR,10643,2019-07-13,Union of India,unanimous_3plus+latest_agrees,most_frequent
3008,275,Yogyata Jhunjunwala,AOR,0.95,Yogyata Jhunjhunwala,yogyata jhunjhunwala,A.O.R.,10961,2022-05-07,Applicant,unanimous_3plus+latest_agrees,most_frequent
3446,275,Yogyata Jhunjunwala,AOR,0.95,Yogyata Jhunjunwala,yogyata jhunjunwala,A.O.R.,11106,2020-06-07,Intervenor,unanimous_3plus+latest_agrees,most_frequent
662,276,Vijaylakshmi Pandey,AOR,0.95,Vijaylakshmi Pandey,vijaylakshmi pandey,Advocate-on-Record,10214,2023-08-24,Intervenor,unanimous_3plus+latest_agrees,most_frequent
733,276,Vijaylakshmi Pandey,AOR,0.95,Vijaylakshmi Pandey,vijaylakshmi pandey,A.O.R.,10239,2020-03-29,Union of India,unanimous_3plus+latest_agrees,most_frequent
1125,276,Vijaylakshmi Pandey,AOR,0.95,Vijaylakshmi Pandey,vijaylakshmi pandey,Advocate on Record,10352,2024-08-07,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3459,276,Vijaylakshmi Pandey,AOR,0.95,Vijaylakshmi Pandey,vijaylakshmi pandey,AOR,11111,2020-11-03,Union of India,unanimous_3plus+latest_agrees,most_frequent
668,277,Amnish Saurabh,SENIOR,1.0,Amnish Saurabh,amnish saurabh,Senior Advocate,10217,2024-09-08,Intervenor,sr_registry_match,registry(sim=1.00)
804,277,Amnish Saurabh,SENIOR,1.0,Amnish Saurabh,amnish saurabh,Senior Adv.,10260,2025-09-26,State,sr_registry_match,registry(sim=1.00)
2144,277,Amnish Saurabh,SENIOR,1.0,Amnish Saurabh,amnish saurabh,Sr. Adv.,10688,2019-01-02,Respondent,sr_registry_match,registry(sim=1.00)
669,278,R. Singh Chauhan,AOR,0.875,R. Singh Chauhan,r singh chauhan,AOR,10217,2024-09-08,Intervenor,majority_75pct+latest_agrees,most_frequent
1377,278,R. Singh Chauhan,AOR,0.875,R. Singh Chauhan,r singh chauhan,A.O.R.,10436,2019-07-28,Intervenor,majority_75pct+latest_agrees,most_frequent
674,279,Abhinav Shrivatav,ADVOCATE,0.95,Abhinav Shrivatav,abhinav shrivatav,Advocate ,10219,2023-07-01,Union of India,unanimous_3plus+latest_agrees,most_frequent
714,279,Abhinav Shrivatav,ADVOCATE,0.95,Abhinav Shrivatav,abhinav shrivatav,Advocate ,10233,2025-06-03,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1447,279,Abhinav Shrivatav,ADVOCATE,0.95,Abhinav Shrivatav,abhinav shrivatav,Advocate ,10458,2025-04-10,Union of India,unanimous_3plus+latest_agrees,most_frequent
1557,279,Abhinav Shrivatav,ADVOCATE,0.95,Abhinav Shrivatav,abhinav shrivatav,Advocate ,10496,2019-01-17,State,unanimous_3plus+latest_agrees,most_frequent
1973,279,Abhinav Shrivatav,ADVOCATE,0.95,Abhinav Shrivatav,abhinav shrivatav,Adv.,10631,2019-06-22,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2143,279,Abhinav Shrivatav,ADVOCATE,0.95,Abhinav Shrivatav,abhinav shrivatav,Advocate ,10687,2024-09-08,Respondent,unanimous_3plus+latest_agrees,most_frequent
3503,279,Abhinav Shrivatav,ADVOCATE,0.95,Abhinav Shrivatav,abhinav shrivatav,Advocate,11124,2018-05-23,Petitioner,unanimous_3plus+latest_agrees,most_frequent
676,280,Abhinav K. Mutyatwar,AOR,0.95,Abhinav K. Mutyatwar,abhinav k mutyatwar,Advocate-on-Record,10220,2019-11-07,State,unanimous_3plus+latest_agrees,most_frequent
2002,280,Abhinav K. Mutyatwar,AOR,0.95,Abhinav K. Mutyatwar,abhinav k mutyatwar,A.O.R.,10640,2019-01-02,State,unanimous_3plus+latest_agrees,most_frequent
2643,280,Abhinav K. Mutyatwar,AOR,0.95,Abhinav K. Mutyatwar,abhinav k mutyatwar,Advocate-on-Record,10846,2024-10-12,State,unanimous_3plus+latest_agrees,most_frequent
679,281,Rajesh Singh Chauhan,AOR,0.95,Rajesh Singh Chauhan,rajesh singh chauhan,AoR,10220,2019-11-07,State,unanimous_3plus+latest_agrees,most_frequent
2128,281,Rajesh Singh Chauhan,AOR,0.95,Rajesh Singh Chauhan,rajesh singh chauhan,Advocate on Record,10683,2021-08-22,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2328,281,Rajesh Singh Chauhan,AOR,0.95,Rajesh Singh Chauhan,rajesh singh chauhan,AOR,10746,2018-01-01,Applicant,unanimous_3plus+latest_agrees,most_frequent
2516,281,Rajesh Singh Chauhan,AOR,0.95,Rajesh Singh Chauhan,rajesh singh chauhan,AoR,10807,2025-06-08,Applicant,unanimous_3plus+latest_agrees,most_frequent
2678,281,Rajesh Singh Chauhan,AOR,0.95,Rajesh Singh Chauhan,rajesh singh chauhan,AOR,10856,2024-10-26,Applicant,unanimous_3plus+latest_agrees,most_frequent
681,282,N. Vekatraman,AOR,0.95,N. Vekatraman,n vekatraman,AOR,10222,2020-05-15,Applicant,unanimous_3plus+latest_agrees,most_frequent
905,282,N. Vekatraman,AOR,0.95,N. Vekatraman,n vekatraman,AOR,10292,2025-02-24,Union of India,unanimous_3plus+latest_agrees,most_frequent
958,282,N. Vekatraman,AOR,0.95,N. Vekatraman,n vekatraman,Advocate-on-Record,10309,2025-07-16,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1415,282,N. Vekatraman,AOR,0.95,N. vekataraman,n vekataraman,AOR,10446,2019-01-06,State,unanimous_3plus+latest_agrees,most_frequent
1723,282,N. Vekatraman,AOR,0.95,N. vekataraman,n vekataraman,AOR,10548,2022-07-26,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2162,282,N. Vekatraman,AOR,0.95,N. Vekatraman,n vekatraman,AOR,10694,2021-11-23,State,unanimous_3plus+latest_agrees,most_frequent
2433,282,N. Vekatraman,AOR,0.95,N. Vekatraman,n vekatraman,Advocate on Record,10781,2024-04-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3389,282,N. Vekatraman,AOR,0.95,N. Vekatraman,n vekatraman,AoR,11089,2023-01-13,State,unanimous_3plus+latest_agrees,most_frequent
684,283,V. N. Ragupathy,SENIOR,0.95,V. N. Ragupathy,v n ragupathy,Senior Advocate,10222,2020-05-15,Applicant,unanimous_3plus+latest_agrees,most_frequent
1800,283,V. N. Ragupathy,SENIOR,0.95,V. N. Raghupathy,v n raghupathy,Sr. Adv.,10572,2023-05-30,Union of India,unanimous_3plus+latest_agrees,most_frequent
3023,283,V. N. Ragupathy,SENIOR,0.95,V. N. Raghupathy,v n raghupathy,Sr.Adv,10966,2025-05-23,Applicant,unanimous_3plus+latest_agrees,most_frequent
3312,283,V. N. Ragupathy,SENIOR,0.95,V. N. Ragupathy,v n ragupathy,Senior Advocate,11064,2024-04-27,Union of India,unanimous_3plus+latest_agrees,most_frequent
693,284,Vikramjeet Bajnerjee,AOR,0.95,Vikramjeet Bajnerjee,vikramjeet bajnerjee,Advocate-on-Record,10225,2022-03-17,Applicant,unanimous_3plus+latest_agrees,most_frequent
852,284,Vikramjeet Bajnerjee,AOR,0.95,Vikramjeet Bajnerjee,vikramjeet bajnerjee,AOR,10274,2025-07-06,Union of India,unanimous_3plus+latest_agrees,most_frequent
1872,284,Vikramjeet Bajnerjee,AOR,0.95,Vikramjeet Bajnerjee,vikramjeet bajnerjee,AoR,10594,2019-09-05,State,unanimous_3plus+latest_agrees,most_frequent
699,285,Ataullah Mubarak Ahmad,AOR,1.0,Ataullah Mubarak Ahmad,ataullah mubarak ahmad,Advocate-on-Record,10229,2022-09-04,State,aor_registry_match,registry(sim=1.00)
882,285,Ataullah Mubarak Ahmad,AOR,1.0,Ataullah Mubarak Ahmad,ataullah mubarak ahmad,AOR,10283,2021-09-17,Union of India,aor_registry_match,registry(sim=1.00)
931,285,Ataullah Mubarak Ahmad,AOR,1.0,Ataullah Mubarak Ahmad,ataullah mubarak ahmad,AoR,10299,2019-02-04,Applicant,aor_registry_match,registry(sim=1.00)
961,285,Ataullah Mubarak Ahmad,AOR,1.0,Ataullah Mubarak Ahmad,ataullah mubarak ahmad,Advocate-on-Record,10310,2023-01-20,State,aor_registry_match,registry(sim=1.00)
2425,285,Ataullah Mubarak Ahmad,AOR,1.0,Ataullah Mubarak Ahmad,ataullah mubarak ahmad,Advocate on Record,10778,2025-10-29,Respondent,aor_registry_match,registry(sim=1.00)
3319,285,Ataullah Mubarak Ahmad,AOR,1.0,Ataullah Mubarak Ahmad,ataullah mubarak ahmad,AOR,11067,2025-01-01,Petitioner,aor_registry_match,registry(sim=1.00)
703,286,Eswaran,ADVOCATE,0.95,Eswaran,eswaran,Advocate,10230,2024-02-20,Union of India,unanimous_3plus+latest_agrees,most_frequent
1214,286,Eswaran,ADVOCATE,0.95,Eswaran,eswaran,Adv.,10381,2022-12-31,State,unanimous_3plus+latest_agrees,most_frequent
1770,286,Eswaran,ADVOCATE,0.95,Eswaran,eswaran,advocate,10562,2021-11-01,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2595,286,Eswaran,ADVOCATE,0.95,Eswaran,eswaran,advocate,10830,2024-01-27,Applicant,unanimous_3plus+latest_agrees,most_frequent
3370,286,Eswaran,ADVOCATE,0.95,Eswaran,eswaran,Advocate,11083,2019-04-21,Petitioner,unanimous_3plus+latest_agrees,most_frequent
704,287,Shamik Sanawala,AOR,0.6,Shamik Sanawala,shamik sanawala,A.O.R.,10230,2024-02-20,Union of India,single_appearance+latest_agrees,longest
706,288,Pradyuman Kaistha,AOR,1.0,Pradyuman Kaistha,pradyuman kaistha,Advocate-on-Record,10231,2019-09-20,Respondent,aor_registry_match,registry(sim=1.00)
2597,288,Pradyuman Kaistha,AOR,1.0,Pradyuman Kaistha,pradyuman kaistha,AOR,10831,2019-07-20,Union of India,aor_registry_match,registry(sim=1.00)
2970,288,Pradyuman Kaistha,AOR,1.0,Pradyuman Kaistha,pradyuman kaistha,Advocate-on-Record,10950,2022-03-03,State,aor_registry_match,registry(sim=1.00)
3268,288,Pradyuman Kaistha,AOR,1.0,Pradyuman Kaistha,pradyuman kaistha,AOR,11050,2022-02-18,Petitioner,aor_registry_match,registry(sim=1.00)
710,289,Pradeep Teotia,AOR,1.0,Pradeep Teotia,pradeep teotia,AOR,10232,2025-01-25,Petitioner,aor_registry_match,registry(sim=1.00)
2390,289,Pradeep Teotia,AOR,1.0,Pradeep Teotia,pradeep teotia,AOR,10766,2024-10-03,Petitioner,aor_registry_match,registry(sim=1.00)
3125,289,Pradeep Teotia,AOR,1.0,Pradeep Teotia,pradeep teotia,AoR,10999,2019-03-15,Union of India,aor_registry_match,registry(sim=1.00)
3524,289,Pradeep Teotia,AOR,1.0,Pradeep Teotia,pradeep teotia,Advocate-on-Record,11132,2018-10-15,Intervenor,aor_registry_match,registry(sim=1.00)
715,290,M. u. Mahmud,AOR,1.0,M. u. Mahmud,m u mahmud,A.O.R.,10234,2021-01-10,Intervenor,aor_registry_match,registry(sim=1.00)
1058,290,M. u. Mahmud,AOR,1.0,M. u. Mahmud,m u mahmud,A.O.R.,10335,2022-09-27,Petitioner,aor_registry_match,registry(sim=1.00)
1463,290,M. u. Mahmud,AOR,1.0,M. u. Mahmud,m u mahmud,Advocate-on-Record,10463,2018-11-15,Intervenor,aor_registry_match,registry(sim=1.00)
2847,290,M. u. Mahmud,AOR,1.0,M. u. Mahmud,m u mahmud,Advocate-on-Record,10909,2024-03-04,Petitioner,aor_registry_match,registry(sim=1.00)
3091,290,M. u. Mahmud,AOR,1.0,M. u. Mahmud,m u mahmud,A.O.R.,10989,2025-12-19,State,aor_registry_match,registry(sim=1.00)
718,291,Satyavrat,AOR,0.95,Satyavrat,satyavrat,AOR,10234,2021-01-10,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1970,291,Satyavrat,AOR,0.95,Satyavrat,satyavrat,AOR,10629,2022-05-16,Union of India,unanimous_3plus+latest_agrees,most_frequent
2679,291,Satyavrat,AOR,0.95,Satyavrat,satyavrat,Advocate-on-Record,10856,2024-10-26,Applicant,unanimous_3plus+latest_agrees,most_frequent
2826,291,Satyavrat,AOR,0.95,Satyavrat,satyavrat,Advocate on Record,10902,2020-01-01,Respondent,unanimous_3plus+latest_agrees,most_frequent
3198,291,Satyavrat,AOR,0.95,Satyavrat,satyavrat,Advocate-on-Record,11024,2021-11-11,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3571,291,Satyavrat,AOR,0.95,Satyavrat,satyavrat,AOR,11147,2018-09-16,Intervenor,unanimous_3plus+latest_agrees,most_frequent
719,292,Sanjana Mehorotra,ADVOCATE,0.95,Sanjana Mehorotra,sanjana mehorotra,Advocate ,10235,2019-07-16,State,unanimous_3plus+latest_agrees,most_frequent
2525,292,Sanjana Mehorotra,ADVOCATE,0.95,Sanjana Mehorotra,sanjana mehorotra,Advocate,10810,2022-04-09,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2900,292,Sanjana Mehorotra,ADVOCATE,0.95,Sanjana Mehorotra,sanjana mehorotra,advocate,10925,2024-11-25,State,unanimous_3plus+latest_agrees,most_frequent
722,293,Jharna Singh,AOR,0.941,Jharna Singh,jharna singh,Advocate-on-Record,10236,2019-03-06,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1789,293,Jharna Singh,AOR,0.941,Jharna Singh,jharna singh,Advocate on Record,10569,2019-03-13,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1905,293,Jharna Singh,AOR,0.941,Jharna Singh,jharna singh,Advocate-on-Record,10606,2024-10-16,Respondent,unanimous_3plus+latest_agrees,most_frequent
3290,293,Jharna Singh,AOR,0.941,Jharna Singh,jharna singh,AoR,11057,2021-07-03,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3440,293,Jharna Singh,AOR,0.912,Harnaman Singh,harnaman singh,A.O.R.,11104,2024-12-12,Petitioner,unanimous_3plus+latest_agrees,most_frequent
729,294,Siddhartha A. Dave,ADVOCATE,0.6,Siddhartha A. Dave,siddhartha a dave,advocate,10237,2019-04-28,Union of India,single_appearance+latest_agrees,longest
731,295,Ashmi Pradhan,AOR,1.0,Ashmi Pradhan,ashmi pradhan,A.O.R.,10238,2019-03-12,State,aor_registry_match,registry(sim=1.00)
1241,295,Ashmi Pradhan,AOR,1.0,Ashmi Pradhan,ashmi pradhan,Advocate-on-Record,10390,2019-09-22,Petitioner,aor_registry_match,registry(sim=1.00)
3325,295,Ashmi Pradhan,AOR,1.0,Ashmi Pradhan,ashmi pradhan,Advocate-on-Record,11068,2018-12-04,Respondent,aor_registry_match,registry(sim=1.00)
736,296,Neha Jha,ADVOCATE,0.95,Neha Jha,neha jha,Advocate,10240,2020-04-06,Union of India,unanimous_3plus+latest_agrees,most_frequent
750,296,Neha Jha,ADVOCATE,0.95,Neha Jha,neha jha,Advocate ,10246,2019-09-03,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3500,296,Neha Jha,ADVOCATE,0.95,Neha Jha,neha jha,Advocate ,11123,2022-12-14,Applicant,unanimous_3plus+latest_agrees,most_frequent
743,297,M. L. Sharma,ADVOCATE,0.95,M. L. Sharma,m l sharma,Advocate ,10243,2023-05-23,Union of India,unanimous_3plus+latest_agrees,most_frequent
776,297,M. L. Sharma,ADVOCATE,0.95,M. L. Sharma,m l sharma,advocate,10253,2019-01-25,Petitioner,unanimous_3plus+latest_agrees,most_frequent
999,297,M. L. Sharma,ADVOCATE,0.95,M. L. Sharma,m l sharma,Advocate,10320,2021-01-25,State,unanimous_3plus+latest_agrees,most_frequent
1492,297,M. L. Sharma,ADVOCATE,0.95,M. L. Sharma,m l sharma,Adv.,10474,2024-08-16,Respondent,unanimous_3plus+latest_agrees,most_frequent
1717,297,M. L. Sharma,ADVOCATE,0.95,M. L. Sharma,m l sharma,advocate,10547,2024-06-12,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2261,297,M. L. Sharma,ADVOCATE,0.95,M. L. Sharma,m l sharma,Advocate,10725,2018-08-27,Intervenor,unanimous_3plus+latest_agrees,most_frequent
746,298,Aditya Saxena,AOR,1.0,Aditya Saxena,aditya saxena,AoR,10243,2023-05-23,Union of India,aor_registry_match,registry(sim=1.00)
1122,298,Aditya Saxena,AOR,1.0,Aditya Saxena,aditya saxena,Advocate-on-Record,10351,2025-11-26,Applicant,aor_registry_match,registry(sim=1.00)
1397,298,Aditya Saxena,AOR,1.0,Aditya Saxena,aditya saxena,AoR,10441,2024-03-09,Union of India,aor_registry_match,registry(sim=1.00)
2675,298,Aditya Saxena,AOR,1.0,Aditya Saxena,aditya saxena,AoR,10855,2022-10-18,State,aor_registry_match,registry(sim=1.00)
3506,298,Aditya Saxena,AOR,1.0,Aditya Saxena,aditya saxena,AOR,11127,2018-01-04,Petitioner,aor_registry_match,registry(sim=1.00)
755,299,P. V. Yogerwaran,AOR,0.95,P. V. Yogerwaran,p v yogerwaran,AOR,10247,2018-11-04,Applicant,unanimous_3plus+latest_agrees,most_frequent
1693,299,P. V. Yogerwaran,AOR,0.95,P. V. Yogerwaran,p v yogerwaran,Advocate-on-Record,10540,2021-12-17,Applicant,unanimous_3plus+latest_agrees,most_frequent
2211,299,P. V. Yogerwaran,AOR,0.95,P. V. Yogerwaran,p v yogerwaran,AOR,10709,2022-05-07,Respondent,unanimous_3plus+latest_agrees,most_frequent
2531,299,P. V. Yogerwaran,AOR,0.95,P. V. Yogerwaran,p v yogerwaran,A.O.R.,10811,2019-02-12,Union of India,unanimous_3plus+latest_agrees,most_frequent
3255,299,P. V. Yogerwaran,AOR,0.95,P. V. Yogerwaran,p v yogerwaran,A.O.R.,11044,2022-04-25,Union of India,unanimous_3plus+latest_agrees,most_frequent
758,300,Rupali Samuvel,ADVOCATE,0.95,Rupali Samuvel,rupali samuvel,Adv.,10248,2020-11-14,Applicant,unanimous_3plus+latest_agrees,most_frequent
1984,300,Rupali Samuvel,ADVOCATE,0.95,Rupali Samuvel,rupali samuvel,Adv.,10634,2024-01-24,Union of India,unanimous_3plus+latest_agrees,most_frequent
2233,300,Rupali Samuvel,ADVOCATE,0.95,Rupali Samuvel,rupali samuvel,Advocate,10717,2022-05-11,Applicant,unanimous_3plus+latest_agrees,most_frequent
2728,300,Rupali Samuvel,ADVOCATE,0.95,Rupali Samuvel,rupali samuvel,Advocate,10872,2022-05-30,State,unanimous_3plus+latest_agrees,most_frequent
762,301,Sanjeev K.,AOR,0.95,Sanjeev K.,sanjeev k,Advocate-on-Record,10249,2021-04-27,Union of India,unanimous_3plus+latest_agrees,most_frequent
1042,301,Sanjeev K.,AOR,0.95,Sanjeev K.,sanjeev k,Advocate on Record,10331,2021-12-13,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1370,301,Sanjeev K.,AOR,0.95,Sanjeev K.,sanjeev k,Advocate on Record,10433,2022-01-09,Union of India,unanimous_3plus+latest_agrees,most_frequent
3341,301,Sanjeev K.,AOR,0.95,Sanjeev K.,sanjeev k,Advocate-on-Record,11073,2025-05-23,State,unanimous_3plus+latest_agrees,most_frequent
766,302,Jayasnth Muth Raj,ADVOCATE,0.875,Jayasnth Muth Raj,jayasnth muth raj,Advocate,10250,2019-02-13,Respondent,majority_75pct+latest_agrees,longest
1150,302,Jayasnth Muth Raj,ADVOCATE,0.875,Jayanth Muthu Raj,jayanth muthu raj,Advocate ,10361,2018-06-13,Respondent,majority_75pct+latest_agrees,longest
767,303,S. S. Sahu,ADVOCATE,0.95,S. S. Sahu,s s sahu,Adv.,10251,2021-04-05,Union of India,unanimous_3plus+latest_agrees,longest(clean)
793,303,S. S. Sahu,ADVOCATE,0.95,S. S. Sahu,s s sahu,Advocate,10257,2019-01-16,Union of India,unanimous_3plus+latest_agrees,longest(clean)
1769,303,S. S. Sahu,ADVOCATE,0.95,S. S. Sahu,s s sahu,Advocate ,10562,2021-11-01,Petitioner,unanimous_3plus+latest_agrees,longest(clean)
768,304,Aisha Thakur,AOR,0.95,Aisha Thakur,aisha thakur,AoR,10251,2021-04-05,Union of India,unanimous_3plus+latest_agrees,most_frequent
1297,304,Aisha Thakur,AOR,0.95,Aisha Thakur,aisha thakur,AoR,10409,2018-02-15,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3355,304,Aisha Thakur,AOR,0.95,Aisha Thakur,aisha thakur,AOR,11078,2019-09-24,State,unanimous_3plus+latest_agrees,most_frequent
775,305,Gautam Choudhury,SENIOR,0.875,Gautam Choudhury,gautam choudhury,Sr.Adv,10252,2021-07-04,State,majority_75pct+latest_agrees,most_frequent
1501,305,Gautam Choudhury,SENIOR,0.875,Gautam Choudhury,gautam choudhury,Sr.Adv,10477,2019-07-06,Applicant,majority_75pct+latest_agrees,most_frequent
781,306,P. V. Yogreswaran,AOR,0.6,P. V. Yogreswaran,p v yogreswaran,AOR,10255,2021-09-08,Union of India,single_appearance+latest_agrees,longest
786,307,Yghandha Pawa Jha,SENIOR,1.0,Yghandha Pawa Jha,yghandha pawa jha,Senior Advocate,10256,2024-12-21,Union of India,sr_registry_match,registry(sim=1.00)
1438,307,Yghandha Pawa Jha,SENIOR,1.0,Yghandha Pawa Jha,yghandha pawa jha,Senior Advocate,10455,2020-04-26,Intervenor,sr_registry_match,registry(sim=1.00)
1779,307,Yghandha Pawa Jha,SENIOR,1.0,Yghandha Pawa Jha,yghandha pawa jha,Sr. Adv.,10566,2020-03-28,Respondent,sr_registry_match,registry(sim=1.00)
2978,307,Yghandha Pawa Jha,SENIOR,1.0,Yghandha Pawa Jha,yghandha pawa jha,Senior Advocate,10952,2019-12-18,Petitioner,sr_registry_match,registry(sim=1.00)
3277,307,Yghandha Pawa Jha,SENIOR,1.0,Yghandha Pawa Jha,yghandha pawa jha,Sr. Adv.,11053,2018-11-17,Intervenor,sr_registry_match,registry(sim=1.00)
3536,307,Yghandha Pawa Jha,SENIOR,1.0,Yghandha Pawa Jha,yghandha pawa jha,Sr. Advocate,11136,2022-06-29,Petitioner,sr_registry_match,registry(sim=1.00)
794,308,L zafeer Ahmad B. F.,AOR,1.0,L zafeer Ahmad B. F.,l zafeer ahmad b f,A.O.R.,10258,2020-01-20,Petitioner,aor_registry_match,registry(sim=1.00)
795,309,M. Srikanth Varma,ADVOCATE,0.875,M. Srikanth Varma,m srikanth varma,Advocate,10258,2020-01-20,Petitioner,majority_75pct+latest_agrees,most_frequent
2841,309,M. Srikanth Varma,ADVOCATE,0.875,M. Srikanth Varma,m srikanth varma,Advocate ,10906,2022-01-15,Petitioner,majority_75pct+latest_agrees,most_frequent
803,310,Ajith Williyam S,AOR,0.95,Ajith Williyam S,ajith williyam s,AoR,10260,2025-09-26,State,unanimous_3plus+latest_agrees,most_frequent
834,310,Ajith Williyam S,AOR,0.95,Ajith Williyam S,ajith williyam s,Advocate-on-Record,10269,2019-04-08,State,unanimous_3plus+latest_agrees,most_frequent
1135,310,Ajith Williyam S,AOR,0.95,Ajith Wiliiyam S.,ajith wiliiyam s,Advocate-on-Record,10354,2021-04-19,State,unanimous_3plus+latest_agrees,most_frequent
